;Scopy version,438f138
;Exported on,mercredi avril 30/04/2025
;Device,M2K
;Nr of samples,160000
;Sample rate,100000
;Tool,Oscilloscope
;Additional Information,
Sample,Time(S),CH1(V)
888,-0.07304,0.0463323
889,-0.07303,0.0463323
890,-0.07302,0.0463323
891,-0.07301,0.0463323
892,-0.073,0.0463323
893,-0.07299,0.0463323
894,-0.07298,0.0463323
895,-0.07297,0.0463323
896,-0.07296,0.0463323
897,-0.07295,0.0463323
898,-0.07294,0.0463323
899,-0.07293,0.0463323
900,-0.07292,0.0463323
901,-0.07291,0.0463323
902,-0.0729,0.0463323
903,-0.07289,0.0463323
904,-0.07288,0.0463323
905,-0.07287,0.0463323
906,-0.07286,0.0463323
907,-0.07285,0.0463323
908,-0.07284,0.0463323
909,-0.07283,0.0463323
910,-0.07282,0.0463323
911,-0.07281,0.0463323
912,-0.0728,0.0463323
913,-0.07279,0.0463323
914,-0.07278,0.0463323
915,-0.07277,0.0463323
916,-0.07276,0.0463323
917,-0.07275,0.0463323
918,-0.07274,0.0463323
919,-0.07273,0.0463323
920,-0.07272,0.0463323
921,-0.07271,0.0463323
922,-0.0727,0.0463323
923,-0.07269,0.0463323
924,-0.07268,0.0463323
925,-0.07267,0.0463323
926,-0.07266,0.0463323
927,-0.07265,0.0463323
928,-0.07264,0.0463323
929,-0.07263,0.0463323
930,-0.07262,0.0463323
931,-0.07261,0.0463323
932,-0.0726,0.0463323
933,-0.07259,0.0463323
934,-0.07258,0.0463323
935,-0.07257,0.0463323
936,-0.07256,0.0463323
937,-0.07255,0.0463323
938,-0.07254,0.0463323
939,-0.07253,0.0463323
940,-0.07252,0.0463323
941,-0.07251,0.0463323
942,-0.0725,0.0463323
943,-0.07249,0.0463323
944,-0.07248,0.0463323
945,-0.07247,0.0463323
946,-0.07246,0.0463323
947,-0.07245,0.0463323
948,-0.07244,0.0463323
949,-0.07243,0.0463323
950,-0.07242,0.0463323
951,-0.07241,0.0463323
952,-0.0724,0.0463323
953,-0.07239,0.0463323
954,-0.07238,0.0463323
955,-0.07237,0.0463323
956,-0.07236,0.0463323
957,-0.07235,0.0463323
958,-0.07234,0.0463323
